uf;municipio_cod;municipio_nome;escola_cod;escola_nome;ideb
PE;2607208;Ipojuca;26131692;ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE MARIO ALVES DA SILVA;-
PE;2605459;Fernando de Noronha;26132001;ESCOLA DE REFERENCIA EM ENSINO MEDIO ARQUIPELAGO DE FERNANDO DE NORONHA;4,4
PE;2606002;Garanhuns;26132230;ESCOLA DE APLICACAO PROFESSORA IVONITA ALVES GUERRA;6,4
PE;2611533;Quixaba;26132735;ESCOLA DE REFERENCIA EM ENSINO MEDIO SOLIDONIO PEREIRA DE CARVALHO;4,4
PE;2608404;Jurema;26133920;ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE ANTONIO BARBOSA JUNIOR;4
PE;2614600;Tabira;26133949;ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA CARLOTA BRECKENFELD;5,4
PE;2605608;Flores;26133974;ESCOLA PEDRO SANTOS ESTIMA;4
PE;2612471;Santa Cruz da Baixa Verde;26133985;ESCOLA DE REFERENCIA EM ENSINO MEDIO REGINA PACIS;4,3
PE;2615706;Triunfo;26134085;ESCOLA DE REFERENCIA EM ENSINO MEDIO ALFREDO DE CARVALHO;5
PE;2601102;Araripina;26134332;CENTRO DE ATIVIDADES LUIZ GONZAGA DUARTE;-
PE;2610509;Passira;26135400;ESCOLA ESTADUAL PROFESSORA MARIZA JOSE BARBOSA DA SILVA;3,7
PE;2609600;Olinda;26135490;COLEGIO IMACULADO CORACAO DE MARIA;6,1
PE;2609600;Olinda;26135555;ESCOLA ESCRITOR PAULO CAVALCANTI;3,9
PE;2609600;Olinda;26136455;ESCOLA DE REFERENCIA EM ENSINO MEDIO MARECHAL FLORIANO PEIXOTO;5,2
PE;2609600;Olinda;26136460;ESCOLA DE REFERENCIA EM ENSINO MEDIO SANTA ANA;4,9
PE;2610707;Paulista;26136489;ESCOLA DE REFERENCIA EM ENSINO MEDIO ESCRITOR JOSE DE ALENCAR;4,4
PE;2600054;Abreu e Lima;26137149;ESCOLA STELA MARIA DOS SANTOS P BARROS;4,5
PE;2609600;Olinda;26137190;COLEGIO NOVA OLINDA;-
PE;2611606;Recife;26137631;COLEGIO NUCLEO;7,4
PE;2607901;Jaboatão dos Guararapes;26138590;PENTAGONO COLEGIO E CURSO;3,6
PE;2611101;Petrolina;26138875;ANEXO I DO COLEGIO DA POLICIA MILITAR PETROLINA;6,7
PE;2603926;Carnaubeira da Penha;26139081;ESCOLA ESTADUAL JOAO RODRIGUES LEITE;3,7
PE;2601607;Belém do São Francisco;26139120;ESCOLA ESTADUAL HONORIO BERNARDES DA SILVA;4
PE;2611606;Recife;26139618;COLEGIO MILITAR DO RECIFE;-
PE;2612604;Santa Maria da Boa Vista;26140144;ESCOLA PAU BRASIL;2,4
PE;2611606;Recife;26143330;COLEGIO MULTIPLO ENSINO;-
PE;2616183;Vertente do Lério;26145677;ESCOLA DE REFERENCIA EM ENSINO MEDIO JUSTA BARBOSA DE SALES;4,7
PE;2609808;Orocó;26146967;ESCOLA BEM-TE-VI;3,4
PE;2610202;Panelas;26148021;ESCOLA ESTADUAL GREGORIO BEZERRA - PANELAS;3,6
PE;2612505;Santa Cruz do Capibaribe;26148447;ESCOLA DOUTOR ADILSON BEZERRA DE SOUZA;3,6
PE;2614808;Tacaratu;26149907;ESCOLA JUAZEIRO;4
PE;2604106;Caruaru;26151987;CENTRO DE ATIV JOSE R DA C QUEIROZ SESI;5,3
PE;2606002;Garanhuns;26152886;IFPE - CAMPUS GARANHUNS;-
PE;2611606;Recife;26153084;ESCOLA BENFICA;-
PE;2602902;Cabo de Santo Agostinho;26153742;ESCOLA ESTADUAL MADRE IVA BEZERRA DE ARAUJO;3,9
PE;2611002;Petrolândia;26154358;ESCOLA ICO MANDANTES;4,1
PE;2612455;Santa Cruz;26154803;ESCOLA DE REFERENCIA EM ENSINO MEDIO ELVIRA GRANJA DE SOUZA;4,1
PE;2608750;Lagoa Grande;26155559;ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM HELDER CAMARA;4,6
PE;2608750;Lagoa Grande;26155567;ESCOLA PROFESSORA JOSEFINA GOMES ARAUJO;3
PE;2611606;Recife;26160307;COLEGIO MOTIVO;6,3
PE;2603454;Camaragibe;26165112;ESCOLA SANTA SOFIA;3,1
PE;2605905;Gameleira;26165783;ESCOLA ESTADUAL NOSSA SENHORA DA PENHA;-
PE;2611606;Recife;26167115;CENTRO DE ATIVIDADE PRESIDENTE DUTRA-SESI;-
PE;2610004;Palmares;26167158;ESCOLA PROFESSORA GALTEMIR LINS;3,7
PE;2611606;Recife;26168154;CENTRO DE ATIVIDADES ENGº ROBERTO EGIDIO DE AZEVEDO;5,1
PE;2610707;Paulista;26168545;ESCOLA SEMENTES DE ESPERANCA;-
PE;2602902;Cabo de Santo Agostinho;26168820;ESCOLA CENTRO DE ATIVIDADES ANTONIO DOURADO NETO;5,2
PE;2612554;Santa Filomena;26169029;ESCOLA DE REFERENCIA EM ENSINO MEDIO RAIMUNDO DE CASTRO FERREIRA;3,4
PE;2614204;Sirinhaém;26169193;ESCOLA ESTADUAL TEOTONIO CORREIA DA SILVA;3,4
PE;2611903;Rio Formoso;26169223;ESCOLA ESTADUAL DOUTOR CAETANO MONTEIRO;3,3
PE;2610608;Paudalho;26169975;ESCOLA JOSE ANTONIO FAGUNDES;2,5
PE;2611606;Recife;26172712;ESCOLA DE REFERENCIA EM ENSINO MEDIO GINASIO PERNAMBUCANO - AURORA;5
PE;2606200;Goiana;26172879;CENTRO DE ATIVIDADES NUNES MACHADO;4,9
PE;2611606;Recife;26173280;COLEGIO GRANDE PASSO;-
PE;2608255;Jucati;26174464;ESCOLA DE REFERENCIA EM ENSINO MEDIO HENRIQUE JUSTINO DE MELO;4,9
PE;2612208;Salgueiro;26175509;ESCOLA ESTADUAL QUILOMBOLA PROFESSORA ROSA DORALINA MENDES;3,3
PE;2601102;Araripina;26175533;ESCOLA TECNICA ESTADUAL PEDRO MUNIZ FALCAO;5,2
PE;2603900;Carnaíba;26176203;ESCOLA TECNICA ESTADUAL PROFESSOR PAULO FREIRE;5,4
PE;2601904;Bezerros;26176211;ESCOLA TECNICA ESTADUAL MARIA JOSE VASCONCELOS;4,8
PE;2602308;Bonito;26176220;ESCOLA TECNICA ESTADUAL CELIA DE SOUZA LEAO ARRAES DE ALENCAR;4,8
PE;2611606;Recife;26176238;ESCOLA TECNICA ESTADUAL PROFESSOR LUCILO AVILA PESSOA;5,9
PE;2603454;Camaragibe;26176246;ESCOLA TECNICA ESTADUAL ALCIDES DO NASCIMENTO LINS;5,4
PE;2612505;Santa Cruz do Capibaribe;26176254;ESCOLA TECNICA ESTADUAL JOSE NIVALDO PEREIRA RAMOS;5,2
PE;2613602;São José do Egito;26176262;ESCOLA TECNICA ESTADUAL PROFESSORA CELIA SIQUEIRA;5,2
PE;2606408;Gravatá;26176882;ESCOLA TECNICA ESTADUAL PROFESSOR JOSE LUIZ DE MENDONCA;5,4
PE;2601904;Bezerros;26177013;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE BEZERROS;5,1
PE;2611101;Petrolina;26177927;ESCOLA MALAQUIAS MENDES DA SILVA;4,4
PE;2607208;Ipojuca;26178028;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE IPOJUCA;4,7
PE;2602902;Cabo de Santo Agostinho;26178079;ESCOLA ESTADUAL FERNANDO SOARES LYRA;3,5
PE;2602902;Cabo de Santo Agostinho;26178087;ESCOLA DE REFERENCIA EM ENSINO MEDIO CABO DE SANTO AGOSTINHO;4,5
PE;2611101;Petrolina;26178095;ESCOLA DE REFERENCIA EM ENSINO MEDIO CLEMENTINO COELHO;4,8
PE;2615300;Timbaúba;26178176;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE TIMBAUBA PROFESSOR ANTONIO JOSE BARBOZA DOS SANTOS;5,5
PE;2613909;Serra Talhada;26178192;ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR ADAUTO CARVALHO;5,2
PE;2610004;Palmares;26178222;ESCOLA DE REFERENCIA EM ENSINO MEDIO DOS PALMARES DOM ACACIO RODRIGUES ALVES;4,9
PE;2611606;Recife;26178230;ESCOLA TECNICA ESTADUAL CICERO DIAS;6,2
PE;2600054;Abreu e Lima;26178435;ESCOLA DE REFERENCIA EM ENSINO MEDIO MARIA VIEIRA MULITERNO;4,8
PE;2610202;Panelas;26178656;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE PANELAS;4,9
PE;2601201;Arcoverde;26178699;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE ARCOVERDE;5
PE;2606002;Garanhuns;26178702;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE GARANHUNS;4,8
PE;2601102;Araripina;26179474;ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSIAS INOJOSA DE OLIVEIRA;5,4
PE;2611606;Recife;26179610;ESCOLA DE REFERENCIA EM ENSINO MEDIO NOBREGA;5,2
PE;2612208;Salgueiro;26179806;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE SALGUEIRO;5,3
PE;2611606;Recife;26179857;ESCOLA DE REFERENCIA EM ENSINO MEDIO PORTO DIGITAL;4,8
PE;2601706;Belo Jardim;26179873;ESCOLA DE REFERENCIA EM ENSINO MEDIO DE BELO JARDIM;4,9
PE;2612604;Santa Maria da Boa Vista;26179997;ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA EDITE MATOS;-
PE;2610707;Paulista;26181282;ESCOLA TECNICA ESTADUAL JOSE ALENCAR GOMES DA SILVA;5,6
PE;2614204;Sirinhaém;26181320;ESCOLA ESTADUAL DR MIGUEL ARRAES DE ALENCAR;3,1
PE;2605103;Custódia;26181649;ESCOLA DE REFERENCIA EM ENSINO MEDIO QUILOMBOLA VEREADORA ALZIRA TENORIO DO AMARAL;3,9
PE;2613404;São José da Coroa Grande;26182084;ESCOLA ESTADUAL JOSE RODRIGUES DE BARROS - MESTRE ZUZA;3,1
PE;2614204;Sirinhaém;26182092;ESCOLA ESTADUAL ESCRITOR MAXIMIANO ACCIOLY CAMPOS;3,7
PE;2608800;Lajedo;26182106;ESCOLA TECNICA ESTADUAL ANTONIO DOURADO CAVALCANTI;4,2
PE;2611606;Recife;26183021;ESCOLA TECNICA ESTADUAL MIGUEL BATISTA;5,3
PE;2613701;São Lourenço da Mata;26183030;ESCOLA ESTADUAL DE MATRIZ DA LUZ;3,7
PE;2602902;Cabo de Santo Agostinho;26184699;ESCOLA ESTADUAL DE JUSSARAL;3,2
PE;2604106;Caruaru;26184834;COLEGIO MOTIVO LTDA;-
PE;2607307;Ipubi;26185059;ESCOLA ESTADUAL GENIFA FELISBELA NOBRE;4,1
PE;2613503;São José do Belmonte;26185113;ESCOLA TECNICA ESTADUAL PEDRO LEAO LEAL;4,9
PE;2602001;Bodocó;26185725;ESCOLA ESTADUAL LUIZ GOMES DINIZ;3,3
PE;2611101;Petrolina;26186225;COLEGIO MOTIVO;-
PE;2611606;Recife;26186241;ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR JORDAO EMERENCIANO;4,4
PE;2600203;Afrânio;26187566;ESCOLA ESTADUAL CLAUDIO RODRIGUES GALINDO;2,8
PE;2611101;Petrolina;26213800;ESCOLA MANOEL MESSIAS BARBOSA;3,4
PE;2612109;Salgadinho;26305615;ESCOLA DE REFERENCIA EM ENSINO MEDIO CARLOS SOARES DA SILVA;4,5
PE;2609600;Olinda;26320614;COLEGIO E CURSO EXPOSITIVO;-
PE;2605707;Floresta;26323613;IF SERTAO-PE - CAMPUS FLORESTA;4,8
PE;2613008;São Bento do Una;26366614;ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE DO PATROCINIO MOTA;4,4
PE;2609006;Macaparana;26408643;ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA BENEDITA DE MORAIS GUERRA;5,6
PE;2603454;Camaragibe;26413817;ESCOLA TORQUATO DE CASTRO;-
PE;2605707;Floresta;26419823;ESCOLA ESTADUAL TERESINHA DE SOUZA LIRA;3,5
PE;2604106;Caruaru;26441713;EXATO COLEGIO E CURSO CARUARU LTDA;4,9
PE;2604007;Carpina;26525720;ESCOLA TECNICA ESTADUAL MARIA EDUARDA RAMOS DE BARROS;5,4
PE;2606309;Granito;26525780;ESCOLA DE REFERENCIA EM ENSINO MEDIO GOVERNADOR MIGUEL ARRAES DE ALENCAR;4,4
PE;2606200;Goiana;26525798;ESCOLA TECNICA ESTADUAL ADERICO ALVES DE VASCONCELOS;5
PE;2608909;Limoeiro;26525801;ESCOLA TECNICA JOSE HUMBERTO DE MOURA CAVALCANTI;5,2
PE;2615300;Timbaúba;26525810;ESCOLA TECNICA ESTADUAL MIGUEL ARRAES DE ALENCAR;5,6
PE;2607901;Jaboatão dos Guararapes;26525828;ESCOLA TECNICA ESTADUAL MAXIMIANO ACCIOLY CAMPOS;4,8
PE;2614501;Surubim;26525836;ESCOLA TECNICA ANTONIO ARRUDA DE FARIAS;4,9
PE;2607802;Itaquitinga;26525852;ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR DENIVAL JOSE RODRIGUES DE MELO;4,5
PE;2614105;Sertânia;26525933;ESCOLA TECNICA ESTADUAL ARLINDO FERREIRA DOS SANTOS;4,4
PE;2611606;Recife;26528711;COLEGIO 17 DE AGOSTO;-
PE;2611606;Recife;26534711;COLEGIO COGNITIVO;-
PE;2600203;Afrânio;26540720;ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA IRENE MARIA RAMOS COELHO;4,7
PE;2609907;Ouricuri;26548739;IF SERTAO-PE - CAMPUS OURICURI;-
PE;2612208;Salgueiro;26548747;IF SERTAO-PE - CAMPUS SALGUEIRO;-
AL;2700102;Água Branca;27000095;ESCOLA ESTADUAL MONSENHOR SEBASTIAO ALVES BEZERRA;3,4
AL;2701605;Canapi;27001237;ESCOLA ESTADUAL LUIZ BASTOS;3,9
AL;2703304;Inhapi;27001750;ESCOLA ESTADUAL DE ENSINO MEDIO NEZINHO PEREIRA;-
AL;2705002;Mata Grande;27002020;ESCOLA ESTADUAL GENTIL DE ALBUQUERQUE MALTA;3,3
AL;2705002;Mata Grande;27002063;ESCOLA ESTADUAL SANTA CRUZ DO DESERTO;3,8
AL;2706422;Pariconha;27002950;ESCOLA ESTADUAL DE EDUCACAO BASICA DE PARICONHA;3,5
AL;2706422;Pariconha;27003108;ESCOLA INDIGENA JOSE CARAPINA;2,9
AL;2702405;Delmiro Gouveia;27003213;ESCOLA ESTADUAL WATSON CLEMENTINO DE GUSMAO SILVA;-
AL;2702405;Delmiro Gouveia;27003221;ESCOLA ESTADUAL LUIZ AUGUSTO DE A MENEZES;3,8
AL;2702405;Delmiro Gouveia;27003515;ESCOLA ESTADUAL FRANCISCA ROSA DA COSTA;2,4
AL;2705804;Olho d'Água do Casado;27003892;ESCOLA ESTADUAL JOAO FRANCISCO SOARES;-
AL;2707107;Piranhas;27003973;ESCOLA ESTADUAL PROF JOSE SENA DIAS;3,4
AL;2707107;Piranhas;27004376;ESCOLA ESTADUAL DE XINGO I EEXI;2,7
AL;2701803;Carneiros;27004490;ESCOLA ESTADUAL DR EMILIO DE MAIA;3,8
AL;2702504;Dois Riachos;27004740;ESCOLA ESTADUAL CONEGO JOSE BULHOES;-
AL;2704609;Maravilha;27005224;ESCOLA ESTADUAL PROFESSOR ATANAGILDO BRANDAO;3,5
AL;2706109;Ouro Branco;27005577;ESCOLA ESTADUAL PROFESSORA JOANITA DE MELO;3,6
AL;2706208;Palestina;27005852;ESCOLA EST MANOEL PEREIRA FILHO;2,6
AL;2706406;Pão de Açúcar;27005984;ESCOLA ESTADUAL JOSE SOARES PINTO;-
AL;2706406;Pão de Açúcar;27006050;ESCOLA ESTADUAL BRAULIO CAVALCANTE;-
AL;2707206;Poço das Trincheiras;27006590;ESCOLA ESTADUAL PROFª ANA MARIA TEODOSIO;3,4
AL;2707206;Poço das Trincheiras;27007057;ESCOLA ESTADUAL PROFª JOSEFA DE SOUZA LIMA;2,9
AL;2708006;Santana do Ipanema;27007090;ESCOLA ESTADUAL PROFº MILENO FERREIRA DA SILVA;2,6
AL;2708006;Santana do Ipanema;27007120;ESCOLA ESTADUAL DE AREIA BRANCA;3,3
AL;2708006;Santana do Ipanema;27007456;ESCOLA ESTADUAL PROF ALOISIO ERNANDE BRANDAO;2,9
AL;2708006;Santana do Ipanema;27007960;ESCOLA ESTADUAL ORMINDO BARROS;-
AL;2708006;Santana do Ipanema;27007987;ESCOLA ESTADUAL PADRE FRANCISCO CORREIA;-
AL;2708402;São José da Tapera;27008177;ESCOLA ESTADUAL DO CABOCLO;3,7
AL;2708402;São José da Tapera;27008452;ESCOLA ESTADUAL LUCILO JOSE RIBEIRO;3,4
AL;2708402;São José da Tapera;27008479;ESCOLA ESTADUAL JOSE SOARES FILHO;3,2
AL;2708956;Senador Rui Palmeira;27008827;ESCOLA ESTADUAL DE RIACHO GRANDE;3,3
AL;2700904;Belo Monte;27009742;ESCOLA ESTADUAL SAMPAIO DORIA;-
AL;2703403;Jacaré dos Homens;27009904;ESCOLA ESTADUAL CONEGO JASSON SOUTO;-
AL;2703700;Jaramataia;27009998;ESCOLA ESTADUAL DE JARAMATAIA;3,4
AL;2704401;Major Isidoro;27010074;ESCOLA ESTADUAL CONSTANCA DE GOES MONTEIRO;4,1
AL;2704401;Major Isidoro;27010090;ESCOLA ESTADUAL DERALDO CAMPOS;3,9
AL;2704401;Major Isidoro;27010503;ESCOLA ESTADUAL PROFª LENITA FONTES CINTRA;3,7
AL;2705408;Monteirópolis;27010767;ESCOLA ESTADUAL DE MONTEIROPOLIS;3
AL;2705705;Olho d'Água das Flores;27011100;ESCOLA ESTADUAL ANGELO DE ABREU;3,2
AL;2706000;Olivença;27011577;ESCOLA ESTADUAL DESEMBARGADOR AUGUSTO COSTA;3,1
AL;2700805;Belém;27011844;ESCOLA ESTADUAL MARQUES DA SILVA;3,4
AL;2701209;Cacimbinhas;27012115;ESCOLA ESTADUAL MUNIZ FALCAO;3,6
AL;2702553;Estrela de Alagoas;27012166;ESCOLA ESTADUAL LUIZ DUARTE;3,5
AL;2703106;Igaci;27012611;ESCOLA ESTADUAL DE COITE DAS PINHAS;3,8
AL;2703106;Igaci;27012620;ESCOLA ESTADUAL OTACILIA JATOBA TORRES;3,7
AL;2703106;Igaci;27012638;ESCOLA ESTADUAL MARIA AMELIA SAMPAIO LUZ;4
AL;2704807;Maribondo;27013405;ESCOLA ESTADUAL ODETE BONFIM;3,8
AL;2704906;Mar Vermelho;27013502;ESCOLA ESTADUAL PROFº SILVERIO LINS;3,7
AL;2705309;Minador do Negrão;27013871;ESCOLA ESTADUAL BELARMINO VIEIRA BARROS;3,6
AL;2706307;Palmeira dos Índios;27013928;ESCOLA ESTADUAL HUMBERTO MENDES;-
AL;2706307;Palmeira dos Índios;27013979;ESCOLA ESTADUAL JOSE VICTORINO DA ROCHA;3,3
AL;2706307;Palmeira dos Índios;27014002;ESCOLA ESTADUAL DJANIRA SANTOS SILVA;3,3
AL;2706307;Palmeira dos Índios;27014010;ESCOLA ESTADUAL EGIDIO BARBOSA DA SILVA;3,8
AL;2706307;Palmeira dos Índios;27014029;ESCOLA ESTADUAL GRACILIANO RAMOS;3,7
AL;2706307;Palmeira dos Índios;27014037;ESCOLA ESTADUAL MANOEL PASSOS LIMA;4,4
AL;2706307;Palmeira dos Índios;27014053;COLEGIO LOGOS;4,5
AL;2706307;Palmeira dos Índios;27014932;ESCOLA ESTADUAL MONSENHOR RIBEIRO VIEIRA;2,9
AL;2706307;Palmeira dos Índios;27014959;ESCOLA ESTADUAL ALMEIDA CAVALCANTI;3,6
AL;2706307;Palmeira dos Índios;27015068;ESCOLA ESTADUAL MONSENHOR MACEDO;3,4
AL;2706604;Paulo Jacinto;27015114;ESCOLA ESTADUAL DEPUTADO JOSE MEDEIROS;3,6
AL;2709004;Tanque d'Arca;27015920;ESCOLA ESTADUAL ROSA DE CASTRO FONSECA;3,3
AL;2700300;Arapiraca;27016021;COLEGIO CENECISTA NOSSA SENHORA DO BOM CONSELHO;5,3
AL;2700300;Arapiraca;27016269;CENTRO EDUCACIONAL SANTA CECILIA;5,4
AL;2700300;Arapiraca;27016315;ESCOLA DE EDUCACAO BASICA SANTA CATARINA;5,4
AL;2700300;Arapiraca;27016331;ESCOLA ESTADUAL SENADOR RUI PALMEIRA;3,8
AL;2700300;Arapiraca;27016366;ESCOLA ESTADUAL ADRIANO JORGE;2,6
AL;2700300;Arapiraca;27016382;ESCOLA ESTADUAL DE EDUCACAO BASICA ARTUR RAMOS;3,8
AL;2700300;Arapiraca;27016412;ESCOLA ESTADUAL MANOEL ANDRE;3,6
AL;2700300;Arapiraca;27016420;ESCOLA ESTADUAL DE EDUCACAO BASICA MANOEL LUCIO DA SILVA;3
AL;2700300;Arapiraca;27016447;ESCOLA ESTADUAL PROFº JOSE MOACIR TEOFILO;-
AL;2700300;Arapiraca;27016471;ESCOLA ESTADUAL DE EDUCACAO BASICA COSTA REGO;2,9
AL;2700300;Arapiraca;27016480;ESCOLA ESTADUAL DE EDUCACAO BASICA LIONS CLUB;-
AL;2700300;Arapiraca;27016510;ESCOLA ESTADUAL QUINTELLA CAVALCANTI;3
AL;2700300;Arapiraca;27016528;ESCOLA ESTADUAL PE JEFFERSON DE CARVALHO;-
AL;2700300;Arapiraca;27017028;COLEGIO PROF D0MINGOS RODRIGUES;-
AL;2702009;Coité do Nóia;27017702;ESCOLA ESTADUAL ALVARO PAES;3,4
AL;2702355;Craíbas;27018016;ESCOLA ESTADUAL N SRA DA CONCEICAO;2,7
AL;2702603;Feira Grande;27018350;ESCOLA ESTADUAL MANOEL LEANDRO DE LIRA;2,9
AL;2702900;Girau do Ponciano;27018962;ESCOLA ESTADUAL OLIMPIA TENORIO LIMA;4,1
AL;2702900;Girau do Ponciano;27018997;ESCOLA ESTADUAL DE EDUCACAO BASICA JOSE ENOQUE DE BARROS;2,8
AL;2704104;Lagoa da Canoa;27019608;ESCOLA ESTADUAL N SRA DA CONCEICAO;3,3
AL;2704203;Limoeiro de Anadia;27020274;ESCOLA ESTADUAL FRANCISCO DOMINGUES;2,8
AL;2708808;São Sebastião;27020320;ESCOLA ESTADUAL PROF JOSE FELIX DE CARVALHO ALVES;2,8
AL;2709103;Taquarana;27020819;ESCOLA ESTADUAL SANTOS FERRAZ;3,2
AL;2705903;Olho d'Água Grande;27021467;ESCOLA ESTADUAL ANALIA TENORIO;4
AL;2708204;São Brás;27021483;ESCOLA ESTADUAL SAMPAIO MARQUES;-
AL;2709202;Traipu;27022200;ESCOLA ESTADUAL PROFª Mª AVELINA DO CARMO;-
AL;2701902;Chã Preta;27022277;ESCOLA ESTADUAL IZIDRO TEIXEIRA;3,4
AL;2703007;Ibateguara;27022838;ESCOLA ESTADUAL MONSENHOR LUIS CARLOS DE OLIVEIRA BARBOSA;3,1
AL;2707008;Pindoba;27023087;ESCOLA ESTADUAL PROFª MARIA CANDIDA DA SILVA;3,2
AL;2708105;Santana do Mundaú;27023516;ESCOLA ESTADUAL MANOEL DE MATOS;3,9
AL;2708303;São José da Laje;27023583;ESCOLA ESTADUAL CARLOS LYRA;4,2
AL;2709301;União dos Palmares;27024016;ESCOLA ESTADUAL MONSENHOR CLOVIS DUARTE DE BARROS;3,5
AL;2709301;União dos Palmares;27024059;ESCOLA ESTADUAL DR CARLOS GOMES DE BARROS;3,7
AL;2709301;União dos Palmares;27024067;ESCOLA ESTADUAL DR PAULO DE CASTRO SARMENTO;4,1
AL;2709301;União dos Palmares;27025047;ESCOLA ESTADUAL ROCHA CAVALCANTI;4,5
AL;2709400;Viçosa;27025080;ESCOLA ESTADUAL JOAQUIM DIEGUES;3,3
AL;2709400;Viçosa;27025519;ESCOLA ESTADUAL MONSENHOR MACHADO;3
AL;2700409;Atalaia;27026337;ESCOLA ESTADUAL FLORIANO PEIXOTO;2,9
AL;2701100;Branquinha;27026370;ESCOLA ESTADUAL JUVENAL LOPES F DE OMENA;3,6
AL;2701308;Cajueiro;27026744;ESCOLA ESTADUAL INAURA CASADO COSTA;3,1
AL;2701704;Capela;27027082;ESCOLA ESTADUAL PROFESSORA EDITE MACHADO;3,1
AL;2702108;Colônia Leopoldina;27027597;ESCOLA ESTADUAL ARISTHEU DE ANDRADE;3,6
AL;2703502;Jacuípe;27028380;ESCOLA ESTADUAL MAJOR LUIZ CAVALCANTE;3,3
AL;2703809;Joaquim Gomes;27029107;ESCOLA ESTADUAL INDIGENA JOSE MAXIMO DE OLIVEIRA;-
AL;2703809;Joaquim Gomes;27029123;ESCOLA ESTADUAL MARIO GOMES DE BARROS;2,8
AL;2701357;Campestre;27029166;ESCOLA ESTADUAL JOSE RIBEIRO CAMINHA;3,1
AL;2703908;Jundiá;27029336;ESCOLA ESTADUAL DELMO FERREIRA DA SILVA;3,5
AL;2705200;Messias;27030105;ESCOLA ESTADUAL PROFESSORA JUDITH NASCIMENTO DA SILVA;-
AL;2705507;Murici;27030245;ESCOLA ESTADUAL PROFESSOR LOUREIRO;3,6
AL;2705606;Novo Lino;27030806;ESCOLA ESTADUAL DR ANTONIO G DE BARROS;3,3
AL;2707305;Porto Calvo;27031063;ESCOLA ESTADUAL NOSSA SENHORA DA APRESENTACAO;2,5
AL;2707305;Porto Calvo;27031365;ESCOLA ESTADUAL PROFESSOR GUEDES DE MIRANDA;3,1
AL;2703601;Japaratinga;27032280;ESCOLA ESTADUAL D ELISEU MARIA GOMES OLIVEIRA;2,8
AL;2704500;Maragogi;27032566;ESCOLA ESTADUAL BATISTA ACIOLY;-
AL;2706505;Passo de Camaragibe;27033210;ESCOLA ESTADUAL AMBROSIO LIRA;-
AL;2707404;Porto de Pedras;27033384;ESCOLA ESTADUAL CIRIDIAO DURVAL;3,2
AL;2708709;São Miguel dos Milagres;27033880;ESCOLA ESTADUAL FRANCISCO FALCAO;-
AL;2700508;Barra de Santo Antônio;27034003;ESCOLA EST PROFº SEBASTIAO FELISBERTO DE CARVALHO;3,3
AL;2700607;Barra de São Miguel;27034070;ESCOLA ESTADUAL MISAEL GONCALVES FERREIRA;3,6
AL;2702207;Coqueiro Seco;27034240;ESCOLA ESTADUAL CONEGO AMANDO GUSMAO;3,1
AL;2704302;Maceió;27034585;CENTRO DE ESTUDOS PSICOPEDAGOGICOS LTDA;5,9
AL;2704302;Maceió;27034836;ESCOLA ESTADUAL PROFESSOR THEOTONIO VILELA BRANDAO;-
AL;2704302;Maceió;27034852;ESCOLA ESTADUAL PROFº BENEDITO MORAES;-
AL;2704302;Maceió;27034887;ESCOLA ESTADUAL PROFESSOR AFRANIO LAGES;3,4
AL;2704302;Maceió;27034909;COLEGIO MONSENHOR LUIS BARBOSA;4,5
AL;2704302;Maceió;27034917;ESCOLA ESTADUAL NOSSA SRª DO BOM CONSELHO;-
AL;2704302;Maceió;27035000;COLEGIO SANTA MADALENA SOFIA;-
AL;2704302;Maceió;27035018;COLEGIO ANCHIETA;-
AL;2704302;Maceió;27035514;COLEGIO SANTA TEREZA;4,5
AL;2704302;Maceió;27035573;ESCOLA ESTADUAL DR EDSON DOS SANTOS BERNARDES;-
AL;2704302;Maceió;27035646;ESCOLA ESTADUAL ALFREDO GASPAR DE MENDONCA;-
AL;2704302;Maceió;27035697;ESCOLA ESTADUAL CAMPOS TEIXEIRA;-
AL;2704302;Maceió;27035786;ESCOLA ESTADUAL ONELIA CAMPELO;3,2
AL;2704302;Maceió;27035816;ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUNDACAO BRADESCO;5,1
AL;2704302;Maceió;27035840;ESCOLA ESTADUAL PROFª GUIOMAR DE ALMEIDA PEIXOTO;2,6
